#beam run file  event                time              chan[0 11] 
1   40  331      5061 2017 10 04 14 30 31 0 0 0 1 1 1 0 0 1 0 0 0
0   40    9      1710 2017 10 01 16 30 32 0 1 1 1 1 1 0 1 0 0 1 0
0   40    9      3036 2017 10 01 16 32 15 0 0 0 1 0 0 0 1 1 0 0 1
0   40    9      3968 2017 10 01 16 33 25 0 0 0 1 1 0 0 0 1 0 0 0
1   40  332       214 2017 10 04 14 37 04 0 1 1 0 1 1 1 0 1 1 1 1
1   40  332      6928 2017 10 04 14 45 46 0 1 0 1 0 0 1 0 1 0 1 0
1   40  332      9764 2017 10 04 14 49 30 0 1 0 1 1 1 1 0 0 1 0 1
0   40   99      2042 2017 10 02 12 00 51 0 1 1 1 0 0 0 1 0 1 0 0
0   40   99      8906 2017 10 02 12 09 50 0 0 1 0 0 0 0 1 0 1 0 0
1   40  333      9257 2017 10 04 15 01 45 0 1 1 1 0 0 0 1 1 0 1 1
0   40  277      6838 2017 10 04 02 48 02 0 1 0 0 1 1 1 1 0 0 1 0
0   40  290      8298 2017 10 04 05 39 22 0 1 1 0 1 0 1 1 1 1 0 0
0   40  290      8728 2017 10 04 05 39 58 0 1 0 0 0 0 1 0 0 0 1 0
0   40  290      9396 2017 10 04 05 40 51 0 0 1 1 0 0 1 0 0 0 1 0
1   40  334      1197 2017 10 04 15 04 16 0 1 1 1 1 0 0 0 0 1 0 0
1   40  334      2507 2017 10 04 15 05 57 0 0 1 0 1 1 0 0 1 0 1 1
1   40  334      3232 2017 10 04 15 06 53 0 1 0 0 1 1 1 1 0 1 0 0
1   40  334      7696 2017 10 04 15 12 41 0 0 1 0 0 0 0 1 0 1 0 0
0   40  278      4376 2017 10 04 02 57 40 0 1 0 0 0 0 0 1 0 1 0 0
0   40  278      6687 2017 10 04 03 00 40 0 1 0 1 0 0 1 1 1 1 1 1
0   40  291      5918 2017 10 04 05 49 26 0 1 0 0 0 1 0 0 0 1 0 1
0   40  291      6887 2017 10 04 05 50 42 0 1 1 1 0 0 0 1 1 0 0 0
1   40   27       815 2017 10 01 20 23 08 0 0 0 1 0 0 0 1 0 1 0 1
1   40   27      9429 2017 10 01 20 34 11 0 0 1 1 1 1 1 0 1 1 1 1
0   40  292      5168 2017 10 04 06 01 32 0 1 1 0 0 0 0 1 0 0 1 1
0   40  292      7950 2017 10 04 06 05 07 0 0 1 0 0 0 1 0 1 0 0 0
0   40  292      9399 2017 10 04 06 06 56 0 0 1 0 0 0 1 0 0 0 0 1
1   40  335       263 2017 10 04 15 16 02 0 1 0 0 1 0 0 1 0 1 0 0
1   40  335       524 2017 10 04 15 16 24 0 1 1 0 0 1 0 0 0 0 0 1
1   40  335       756 2017 10 04 15 16 42 0 1 0 0 1 0 1 0 0 1 0 0
1   40  335      5488 2017 10 04 15 22 45 0 1 0 0 0 1 0 1 0 0 0 1
0   40  293      1765 2017 10 04 06 10 06 0 0 1 0 1 1 1 1 1 1 0 0
1   40  280      1609 2017 10 04 03 20 16 0 1 0 0 0 0 0 1 1 1 0 0
1   40  280      1854 2017 10 04 03 20 35 0 0 1 0 0 0 0 1 0 0 0 1
1   40  280      4189 2017 10 04 03 23 32 0 1 0 0 0 1 0 1 1 1 1 1
1   40  280      6552 2017 10 04 03 26 40 0 1 0 0 1 0 1 1 1 1 1 1
1   40  280      6716 2017 10 04 03 26 53 0 0 1 1 1 0 1 1 0 0 0 1
1   40  322       687 2017 10 04 12 27 44 0 1 1 1 1 1 1 1 0 0 0 1
1   40  322      2227 2017 10 04 12 29 48 0 0 1 0 0 0 1 0 0 0 0 1
1   40  322      3451 2017 10 04 12 31 26 0 1 1 0 0 0 0 1 0 1 0 0
1   40  322      4395 2017 10 04 12 32 37 0 1 0 0 1 0 0 0 1 1 1 1
1   40  322      5502 2017 10 04 12 34 05 0 1 1 1 0 1 0 1 0 0 1 0
1   40  322      8220 2017 10 04 12 37 35 0 1 0 1 1 1 1 0 0 0 0 1
1   40  322      8746 2017 10 04 12 38 20 0 0 1 0 0 1 0 0 1 0 1 1
1   40  222      4180 2017 10 03 14 47 12 0 0 1 1 1 0 1 0 1 0 0 0
1   40  236      9885 2017 10 03 17 58 12 0 0 0 1 0 0 0 1 0 0 1 1
1   40  209      5291 2017 10 03 11 59 05 0 1 0 1 0 0 0 1 0 0 1 0
0   40  196      3041 2017 10 03 09 05 49 0 1 1 1 0 1 0 0 0 0 0 1
0   40  196      6212 2017 10 03 09 09 55 0 0 1 0 0 0 1 1 0 1 0 0
0   40  196      9399 2017 10 03 09 14 07 0 1 1 1 1 0 0 1 0 1 0 0
0   40  182      3791 2017 10 03 06 03 56 0 0 1 0 1 1 0 0 0 0 0 1
0   40  182      4216 2017 10 03 06 04 28 0 0 1 1 0 0 0 1 0 0 1 0
1   40  281      5286 2017 10 04 03 38 04 0 1 0 0 0 0 1 0 1 0 0 0
0   40  294      5539 2017 10 04 06 28 01 0 1 1 1 1 1 1 1 0 0 0 1
0   40  294      6298 2017 10 04 06 28 58 0 0 1 1 0 1 0 0 0 0 0 1
1   40  323      2501 2017 10 04 12 43 14 0 1 1 0 0 1 0 1 1 0 0 0
1   40  223      2945 2017 10 03 14 58 45 0 1 1 1 1 1 1 1 1 0 1 0
1   40  237      7194 2017 10 03 18 07 43 0 0 0 1 1 1 1 1 1 1 1 1
0   40  197       457 2017 10 03 09 15 31 0 0 0 1 1 1 1 1 0 0 0 1
0   40  197      5786 2017 10 03 09 22 39 0 1 1 0 0 1 0 0 0 1 0 0
0   40  183       302 2017 10 03 06 12 37 0 0 1 1 0 0 0 1 0 0 1 0
0   40  183      8844 2017 10 03 06 23 51 0 0 1 0 0 1 0 1 0 1 0 0
1   40  282      1551 2017 10 04 03 46 18 0 1 1 1 1 1 1 1 0 0 0 1
1   40  282      7288 2017 10 04 03 53 48 0 0 1 0 0 0 1 0 1 0 0 0
1   40  282      8848 2017 10 04 03 55 41 0 0 1 1 0 0 0 1 0 0 0 1
1   40  338      3354 2017 10 04 15 59 20 0 1 1 1 0 0 0 1 1 1 1 1
1   40  338      6343 2017 10 04 16 03 14 0 1 0 0 0 0 0 1 1 0 0 0
0   40  295       952 2017 10 04 06 35 12 0 1 1 1 0 1 1 1 0 1 0 0
0   40  295      2602 2017 10 04 06 37 16 0 0 1 0 1 0 0 0 1 0 0 1
1   40  224      2855 2017 10 03 15 11 44 0 1 1 1 0 1 1 1 0 1 0 1
1   40  224      5360 2017 10 03 15 14 56 0 0 0 1 0 0 0 1 1 1 0 0
0   40  184      2203 2017 10 03 06 28 15 0 0 1 0 1 1 1 0 0 1 0 0
0   40  184      4377 2017 10 03 06 30 57 0 0 1 0 1 0 0 0 1 0 0 0
0   40  184      9231 2017 10 03 06 37 16 0 1 1 1 1 0 1 1 1 0 1 0
1   40  238      7528 2017 10 03 18 21 07 0 1 1 1 1 1 1 1 1 0 1 1
1   40  210       736 2017 10 03 12 06 11 0 0 0 1 1 0 0 0 1 1 1 1
1   40  210      5596 2017 10 03 12 12 25 0 1 1 1 0 0 0 1 1 0 0 1
0   40  198      1624 2017 10 03 09 30 25 0 1 0 1 0 0 0 1 0 1 1 0
0   40  198      4164 2017 10 03 09 33 42 0 1 0 0 0 0 1 1 0 1 0 1
0   40  198      9317 2017 10 03 09 40 23 0 1 0 0 1 0 0 0 0 0 0 1
0   40  185      2774 2017 10 03 06 41 49 0 1 0 0 0 1 1 0 0 1 0 0
0   40  185      2958 2017 10 03 06 42 05 0 1 1 1 1 1 0 1 0 1 0 0
0   40  185      4802 2017 10 03 06 44 26 0 0 1 1 1 1 1 1 0 1 0 1
0   40  199       493 2017 10 03 09 41 56 0 0 0 1 0 1 0 0 0 1 1 0
0   40  199      6921 2017 10 03 09 50 14 0 0 0 1 0 1 1 0 0 1 0 0
0   40  199      8032 2017 10 03 09 51 44 0 0 0 1 0 1 0 1 0 0 1 0
0   40  199      9147 2017 10 03 09 53 08 0 1 0 0 0 0 1 0 0 0 1 1
1   40  239      4429 2017 10 03 18 30 12 0 0 0 1 0 0 0 1 1 1 0 1
1   40  283      3622 2017 10 04 04 01 55 0 0 1 0 1 1 0 0 1 0 1 0
1   40  283      8794 2017 10 04 04 08 32 0 0 1 1 1 1 1 1 0 1 1 1
0   40  296      1696 2017 10 04 06 49 08 0 1 0 0 0 0 0 1 0 1 0 1
0   40  296      4430 2017 10 04 06 52 41 0 1 0 1 0 1 1 0 0 1 0 0
1   40  225      4598 2017 10 03 15 27 14 0 1 0 1 1 0 1 1 0 1 0 0
1   40  339      1855 2017 10 04 16 10 26 0 0 0 1 1 0 0 0 0 1 1 0
1   40  339      3848 2017 10 04 16 12 59 0 1 0 0 0 0 0 1 0 0 0 1
1   40  339      4347 2017 10 04 16 13 40 0 1 0 1 0 1 0 1 0 1 0 0
1   40  339      7747 2017 10 04 16 18 07 0 1 1 1 0 0 0 1 1 1 1 1
0   40  100      8818 2017 10 02 12 22 32 0 1 1 0 0 0 0 1 0 0 0 1
1   40  212        31 2017 10 03 12 31 10 0 0 1 0 0 1 0 0 0 0 0 1
1   40  212      2698 2017 10 03 12 34 50 0 1 0 1 0 0 1 1 0 1 1 0
1   40  212      4984 2017 10 03 12 37 56 0 1 1 0 1 0 1 1 0 1 0 1
0   40  186      7771 2017 10 03 07 01 15 0 0 1 1 1 0 1 0 0 0 0 1
1   40   23      5527 2017 10 01 19 36 48 0 1 0 0 1 1 1 1 1 1 0 1
1   40   23      8599 2017 10 01 19 40 49 0 1 0 0 1 0 1 1 1 1 1 1
1   40  284      3204 2017 10 04 04 14 10 0 0 1 0 1 1 1 0 0 1 1 1
1   40  284      7603 2017 10 04 04 19 53 0 0 1 0 1 1 0 1 0 1 0 0
1   40  284      9300 2017 10 04 04 22 05 0 0 1 0 0 0 0 1 0 0 1 0
0   40  297      6015 2017 10 04 07 07 59 0 0 1 0 1 1 0 0 1 0 0 1
0   40  297      7414 2017 10 04 07 09 50 0 1 1 1 0 0 0 1 0 0 1 0
0   40  297      8780 2017 10 04 07 11 36 0 0 1 0 1 1 0 1 1 1 0 0
0   40   33      8669 2017 10 01 21 50 48 0 0 0 1 1 0 1 0 0 1 1 1
1   40  213      7328 2017 10 03 12 54 14 0 1 1 0 0 1 0 0 0 0 0 1
0   40  187       109 2017 10 03 07 04 16 0 1 1 1 0 0 1 1 0 1 0 0
0   40  187      6337 2017 10 03 07 12 24 0 1 0 0 0 1 0 0 1 0 0 1
1   40  226      7047 2017 10 03 15 43 21 0 0 1 0 0 0 0 1 0 0 1 0
0   40    1      6652 2017 10 01 14 53 24 0 0 1 0 1 1 0 1 0 0 0 1
0   40    1      7853 2017 10 01 14 54 56 0 1 0 1 0 1 0 1 0 0 1 0
0   40    1      9752 2017 10 01 14 57 23 0 1 1 1 0 0 0 1 0 1 0 0
0   40    1      9970 2017 10 01 14 57 39 0 1 1 1 1 1 0 1 0 0 0 1
0   40  101      1519 2017 10 02 12 26 03 0 1 0 0 1 0 1 1 1 0 0 0
0   40  101      3556 2017 10 02 12 28 45 0 0 0 1 0 1 0 0 0 0 0 1
0   40  101      7633 2017 10 02 12 34 06 0 1 0 1 1 1 1 1 0 0 0 1
1   40  240      6391 2017 10 03 18 45 57 0 0 0 1 0 1 1 1 0 0 0 1
0   40  298      8447 2017 10 04 07 24 06 0 1 1 1 0 0 0 1 0 0 1 0
1   40  285      1396 2017 10 04 04 24 49 0 0 1 1 0 0 0 1 1 0 0 1
1   40  285      2231 2017 10 04 04 25 59 0 0 1 0 0 0 0 1 0 1 0 0
1   40  285      6061 2017 10 04 04 31 03 0 1 1 0 0 0 1 0 1 1 0 1
1   40  285      8610 2017 10 04 04 34 28 0 1 0 0 0 0 1 0 1 1 1 1
1   40  214      8418 2017 10 03 13 08 40 0 0 0 1 0 1 1 0 0 1 0 0
0   40  188      2399 2017 10 03 07 20 10 0 1 1 0 0 1 0 1 1 0 0 1
0   40  188      5164 2017 10 03 07 23 42 0 1 0 0 0 1 0 0 0 1 0 0
0   40  188      5981 2017 10 03 07 24 44 0 0 0 1 0 0 0 1 1 0 0 0
0   40  188      9463 2017 10 03 07 29 19 0 1 1 0 1 1 1 1 0 0 0 1
0   40  200       541 2017 10 03 09 54 58 0 0 0 1 1 0 0 0 0 0 0 1
0   40  102      2887 2017 10 02 12 41 07 0 0 1 0 0 0 1 0 0 1 0 0
0   40  102      3072 2017 10 02 12 41 21 0 1 1 1 0 1 0 0 1 0 0 0
0   40  102      5061 2017 10 02 12 43 59 0 1 1 0 0 0 1 1 1 1 1 1
0   40  102      7739 2017 10 02 12 47 28 0 1 1 1 0 1 1 1 0 1 0 0
1   40  227      1053 2017 10 03 15 48 35 0 1 0 0 0 1 0 0 0 0 0 1
1   40  227      1884 2017 10 03 15 49 41 0 1 1 0 0 1 1 0 0 1 0 1
1   40  227      2176 2017 10 03 15 50 05 0 0 0 1 1 0 1 1 1 0 0 0
1   40  227      3549 2017 10 03 15 51 57 0 1 0 1 1 1 0 1 0 1 0 1
1   40  227      4339 2017 10 03 15 53 03 0 0 0 1 0 0 1 0 0 1 0 0
0   40   34      1932 2017 10 01 21 55 03 0 0 1 0 1 1 0 0 0 1 1 1
0   40  286      4514 2017 10 04 04 42 16 0 0 1 1 1 0 1 1 0 0 1 0
0   40  286      5198 2017 10 04 04 43 10 0 1 0 0 1 1 0 1 1 1 1 1
0   40  286      8287 2017 10 04 04 47 20 0 1 0 0 0 0 1 0 1 0 1 0
1   40  215      1773 2017 10 03 13 13 05 0 0 1 1 1 1 1 1 0 0 1 1
1   40  215      4339 2017 10 03 13 16 27 0 1 1 0 1 1 1 1 0 1 0 0
1   40  215      5986 2017 10 03 13 18 32 0 0 1 0 0 1 1 1 0 1 0 0
1   40  215      6177 2017 10 03 13 18 47 0 1 1 1 1 0 0 0 0 0 0 1
0   40  299      1789 2017 10 04 07 28 19 0 1 0 0 0 0 1 1 1 0 0 0
0   40  299      5894 2017 10 04 07 33 38 0 1 0 0 0 0 1 0 0 1 1 1
0   40  299      8159 2017 10 04 07 36 27 0 1 1 1 0 0 0 1 1 1 0 1
0   40  189      1339 2017 10 03 07 31 48 0 0 0 1 0 1 0 1 0 0 0 1
0   40  189      3044 2017 10 03 07 33 59 0 0 1 0 0 0 1 0 1 0 1 0
0   40  201       743 2017 10 03 10 08 33 0 0 1 1 1 0 0 1 0 1 0 0
0   40  201      1392 2017 10 03 10 09 30 0 0 1 1 0 0 0 1 1 0 0 1
1   40  241       865 2017 10 03 18 51 53 0 0 1 0 0 0 1 0 0 1 0 0
0   40   38       984 2017 10 01 22 46 18 0 0 1 0 0 0 1 1 1 1 1 1
0   40   38      2334 2017 10 01 22 48 04 0 0 1 0 0 0 1 1 0 0 0 1
0   40   38      4658 2017 10 01 22 51 06 0 0 0 1 0 0 0 1 0 1 0 0
0   40   38      9910 2017 10 01 22 57 51 0 1 1 1 0 0 1 1 1 0 1 0
0   40  103      2124 2017 10 02 12 53 06 0 0 0 1 1 0 0 0 0 0 1 0
1   40  228      2585 2017 10 03 16 03 48 0 1 0 1 0 1 0 1 1 1 1 1
1   40  228      2947 2017 10 03 16 04 17 0 0 1 0 0 0 0 1 0 1 0 0
0   40   35      1101 2017 10 01 22 07 04 0 0 1 0 1 0 0 0 0 0 1 0
0   40   35      2247 2017 10 01 22 08 32 0 0 1 1 1 0 0 1 0 1 1 1
0   40   35      6802 2017 10 01 22 14 28 0 1 0 1 0 1 0 1 0 0 0 1
1   40  216       677 2017 10 03 13 24 38 0 1 0 0 0 1 1 1 1 0 0 0
1   40  216      7691 2017 10 03 13 33 50 0 0 0 1 1 0 0 1 1 0 0 0
1   40   18       494 2017 10 01 18 25 27 0 0 1 0 0 1 0 0 0 1 1 1
1   40   18      4191 2017 10 01 18 30 14 0 1 0 0 1 0 0 0 1 0 0 0
0   40  202      5716 2017 10 03 10 27 50 0 0 0 1 0 0 0 1 0 1 0 0
0   40  202      6888 2017 10 03 10 29 25 0 0 1 1 0 1 1 1 0 1 0 0
0   40  202      9333 2017 10 03 10 32 42 0 1 0 0 1 1 0 0 1 0 0 0
0   40   39       636 2017 10 01 22 58 48 0 0 1 0 0 0 1 1 0 0 0 1
0   40   39      5171 2017 10 01 23 04 42 0 1 0 0 0 0 1 0 0 1 0 0
0   40   39      6182 2017 10 01 23 06 02 0 0 1 0 0 1 0 0 0 1 0 0
1   40  250       380 2017 10 03 20 47 49 0 0 1 1 0 0 0 1 0 1 0 0
1   40  250      9855 2017 10 03 21 00 08 0 0 0 1 0 0 1 0 0 1 0 0
1   40  217       728 2017 10 03 13 37 51 0 0 0 1 0 0 1 1 1 1 0 1
1   40  217      7717 2017 10 03 13 46 47 0 0 0 1 0 1 0 1 0 1 1 0
1   40  217      8267 2017 10 03 13 47 31 0 1 0 0 0 1 0 1 0 1 0 0
1   40  217      9143 2017 10 03 13 48 38 0 0 1 0 1 0 0 0 1 0 0 0
1   40  217      9885 2017 10 03 13 49 36 0 0 1 1 0 0 1 1 0 0 0 1
0   40  190        40 2017 10 03 07 43 12 0 1 0 1 0 0 1 0 0 0 1 0
0   40  190       659 2017 10 03 07 44 02 0 1 0 1 1 0 0 0 1 0 1 0
0   40  190      3744 2017 10 03 07 48 09 0 1 0 0 1 1 1 1 1 1 0 0
0   40  190      3747 2017 10 03 07 48 10 0 0 1 0 0 1 0 0 1 0 1 0
0   40  190      3999 2017 10 03 07 48 29 0 1 1 0 1 1 1 1 1 0 0 1
0   40  190      5879 2017 10 03 07 50 58 0 1 0 0 1 0 0 1 1 0 0 0
0   40  203      1699 2017 10 03 10 35 42 0 1 0 0 1 1 0 0 0 1 1 1
0   40  203      8234 2017 10 03 10 44 28 0 0 1 0 1 0 0 0 0 1 0 1
0   40  203      9296 2017 10 03 10 45 46 0 0 0 1 1 0 0 1 0 0 1 1
1   40   29       175 2017 10 01 20 48 15 0 1 1 0 1 0 1 1 1 1 1 1
0   40  104      1648 2017 10 02 13 05 41 0 1 1 1 0 0 0 1 1 0 0 0
0   40  104      3823 2017 10 02 13 08 22 0 0 1 0 1 0 0 1 0 1 0 1
0   40  104      4130 2017 10 02 13 08 48 0 0 1 0 0 0 0 1 1 1 1 1
0   40  104      5221 2017 10 02 13 10 10 0 1 1 1 1 1 1 1 0 1 0 1
1   40  229       608 2017 10 03 16 14 32 0 1 0 0 1 0 0 0 0 0 0 1
1   40  229      1279 2017 10 03 16 15 22 0 1 0 0 0 0 0 1 1 1 1 0
0   40   36      2979 2017 10 01 22 22 41 0 1 1 1 0 0 0 1 0 0 0 1
0   40   36      6154 2017 10 01 22 26 48 0 0 1 0 0 1 1 0 1 0 0 1
0   40   36      6487 2017 10 01 22 27 18 0 0 1 0 0 1 1 1 0 0 1 1
0   40  288      1366 2017 10 04 05 04 17 0 1 0 0 0 1 1 0 0 1 0 0
0   40  204      3146 2017 10 03 10 50 46 0 1 0 0 0 1 1 1 0 1 0 0
1   40  218      7423 2017 10 03 13 59 23 0 0 0 1 1 0 0 0 1 0 0 0
0   40  191      8021 2017 10 03 08 06 52 0 1 0 1 0 1 0 1 0 0 0 1
1   40  243      4567 2017 10 03 19 22 36 0 0 1 1 0 0 0 1 0 1 0 1
1   40  243      7114 2017 10 03 19 26 00 0 1 0 1 0 0 0 1 0 1 0 1
1   40  243      8197 2017 10 03 19 27 19 0 0 0 1 0 0 0 1 0 1 0 0
0   40    2      4999 2017 10 01 15 04 20 0 0 0 1 0 1 1 1 0 0 0 1
0   40    2      5701 2017 10 01 15 05 17 0 1 0 1 1 1 1 0 0 1 0 0
0   40    2      7346 2017 10 01 15 07 29 0 0 1 1 0 0 1 1 0 1 0 1
1   40   22      2919 2017 10 01 19 20 33 0 1 1 1 0 1 0 1 1 1 0 0
1   40   22      9725 2017 10 01 19 29 17 0 1 0 0 0 0 0 1 0 0 1 0
0   40   37       263 2017 10 01 22 32 15 0 1 0 0 0 1 1 1 0 0 0 1
0   40  105      2845 2017 10 02 13 20 06 0 1 0 0 1 1 1 1 0 0 0 1
0   40  105      5357 2017 10 02 13 23 18 0 1 1 0 1 1 1 1 1 1 1 1
0   40  105      9057 2017 10 02 13 28 08 0 1 1 1 1 0 0 1 1 1 1 0
0   40  289       103 2017 10 04 05 15 47 0 1 0 0 1 1 1 1 1 1 1 1
0   40  289      1255 2017 10 04 05 17 17 0 0 1 0 0 0 0 1 0 0 0 1
0   40  289      4932 2017 10 04 05 22 10 0 1 0 0 1 1 1 1 1 1 1 1
1   40  230      3672 2017 10 03 16 31 42 0 1 0 1 1 0 0 1 0 1 0 0
1   40  230      6202 2017 10 03 16 34 58 0 1 0 0 1 1 0 1 0 0 0 1
1   40  230      7812 2017 10 03 16 37 05 0 1 1 1 1 0 1 0 0 0 0 1
1   40  219       317 2017 10 03 14 03 14 0 0 0 1 0 0 0 1 1 1 0 1
1   40  219      1130 2017 10 03 14 04 14 0 0 1 0 0 0 0 1 1 1 0 0
1   40  219      2027 2017 10 03 14 05 23 0 0 1 1 0 1 0 1 0 0 1 1
1   40  219      3975 2017 10 03 14 07 52 0 1 1 0 0 0 0 1 0 1 0 0
1   40  219      7497 2017 10 03 14 12 23 0 0 1 1 0 0 0 1 0 1 0 0
1   40  219      7654 2017 10 03 14 12 35 0 1 1 0 1 0 1 0 0 0 1 0
1   40  219      9354 2017 10 03 14 14 48 0 1 0 0 0 0 0 1 0 0 0 1
1   40  219      9928 2017 10 03 14 15 36 0 0 0 1 0 0 1 1 0 1 0 0
0   40  192      9235 2017 10 03 08 21 31 0 1 0 1 0 0 0 1 0 1 0 0
1   40  244      1252 2017 10 03 19 31 19 0 1 0 0 1 0 0 1 0 0 1 1
1   40  244      4702 2017 10 03 19 35 46 0 1 0 1 1 0 1 0 0 0 1 0
0   40  300      6347 2017 10 04 07 47 09 0 0 1 1 1 0 0 0 1 1 1 1
0   40  106      6009 2017 10 02 13 37 17 0 1 0 0 0 0 1 1 1 0 1 1
0   40  106      8827 2017 10 02 13 40 56 0 1 0 0 1 0 0 0 1 0 0 0
0   40  106      9654 2017 10 02 13 42 01 0 0 1 0 0 0 0 1 0 0 0 1
0   40   40      3045 2017 10 01 23 15 00 0 1 0 0 0 0 0 1 0 0 1 0
1   40   28      1499 2017 10 01 20 36 55 0 0 1 1 0 1 0 0 0 0 0 1
1   40   28      5636 2017 10 01 20 42 21 0 0 0 1 0 1 0 0 1 1 0 0
1   40   28      8745 2017 10 01 20 46 25 0 0 1 0 0 0 1 0 0 1 0 0
1   40   28      9847 2017 10 01 20 47 50 0 1 1 1 1 1 1 1 0 0 0 1
1   40  231      2502 2017 10 03 16 43 16 0 1 0 0 1 0 1 1 1 0 1 1
1   40  231      4048 2017 10 03 16 45 24 0 0 1 1 0 0 1 1 0 1 1 1
1   40  245      2132 2017 10 03 19 45 24 0 1 1 0 1 0 0 0 1 1 1 0
1   40  245      3165 2017 10 03 19 46 41 0 0 1 0 1 1 1 1 1 0 0 0
1   40  245      3585 2017 10 03 19 47 14 0 0 0 1 0 0 0 1 1 0 0 0
1   40  245      4827 2017 10 03 19 48 47 0 0 0 1 0 1 0 0 1 0 0 0
1   40  245      9305 2017 10 03 19 54 34 0 1 1 1 0 0 1 1 1 1 1 1
1   40   21      1703 2017 10 01 19 05 58 0 1 1 1 1 0 0 1 1 0 1 0
1   40   21      3307 2017 10 01 19 08 08 0 1 0 0 0 0 0 1 0 0 0 1
1   40   21      8158 2017 10 01 19 14 27 0 0 0 1 0 0 0 1 0 1 0 1
1   40   21      8496 2017 10 01 19 14 54 0 0 1 1 0 0 1 1 0 0 1 0
0   40  193      8833 2017 10 03 08 34 08 0 1 0 0 1 1 1 1 0 1 0 0
0   40  193      9374 2017 10 03 08 34 50 0 1 0 1 1 1 0 0 0 1 0 0
0   40  107      5769 2017 10 02 13 50 06 0 1 1 1 1 1 1 1 0 1 0 1
0   40  107      9067 2017 10 02 13 54 18 0 1 0 0 0 0 1 1 1 0 0 0
0   40  107      9262 2017 10 02 13 54 34 0 1 0 0 1 1 0 1 1 1 1 0
0   40   41      3194 2017 10 01 23 28 23 0 0 1 0 1 0 1 0 0 0 0 1
1   40  246      2411 2017 10 03 19 58 37 0 0 1 1 0 0 0 1 1 0 0 0
1   40  246      5658 2017 10 03 20 02 43 0 1 1 0 1 1 0 1 0 0 0 1
1   40  232       400 2017 10 03 16 53 45 0 1 1 0 0 0 1 1 1 0 1 1
1   40  232       940 2017 10 03 16 54 26 0 0 1 0 1 1 0 0 0 1 0 0
1   40  232      4448 2017 10 03 16 59 03 0 0 0 1 0 0 1 1 1 1 1 1
1   40  232      9180 2017 10 03 17 05 20 0 1 0 0 1 0 0 0 0 0 0 1
0   40  207      5374 2017 10 03 11 32 22 0 0 1 0 0 1 0 0 0 1 0 0
0   40  194      4940 2017 10 03 08 42 04 0 0 0 1 1 0 0 0 0 0 0 1
1   40  220      2919 2017 10 03 14 19 34 0 1 0 0 0 0 0 1 1 1 1 1
1   40  220      3606 2017 10 03 14 20 27 0 1 1 1 1 1 0 1 0 0 1 0
1   40  220      4814 2017 10 03 14 22 03 0 0 1 0 1 0 0 1 0 0 0 1
1   40  220      8685 2017 10 03 14 27 12 0 0 1 0 1 1 1 1 0 0 0 1
1   40   42      6852 2017 10 01 23 46 03 0 1 0 0 1 0 1 0 0 0 1 0
0   40  109      5872 2017 10 02 14 16 32 0 0 1 0 1 0 0 0 0 0 0 1
0   40  109      6068 2017 10 02 14 16 48 0 0 1 0 0 0 1 0 1 0 1 0
0   40  109      8785 2017 10 02 14 20 21 0 1 0 1 0 0 1 1 0 0 0 1
1   40  247      5701 2017 10 03 20 15 45 0 0 1 0 1 1 0 1 0 0 0 1
0   40  195      2128 2017 10 03 08 51 31 0 1 0 0 1 0 0 0 1 0 0 0
0   40  195      8087 2017 10 03 08 59 22 0 0 1 0 1 0 0 0 0 1 0 0
0   40  208      5020 2017 10 03 11 45 21 0 1 1 1 0 0 0 1 1 0 0 0
1   40  208      8440 2017 10 03 11 49 50 0 1 0 1 1 0 0 1 0 1 0 1
1   40  221      3484 2017 10 03 14 33 30 0 1 0 0 1 0 0 0 0 0 0 1
1   40  221      4881 2017 10 03 14 35 17 0 0 1 0 0 0 0 1 0 0 0 1
1   40  221      9828 2017 10 03 14 41 34 0 0 1 1 0 1 1 0 1 0 0 0
1   40  221      9933 2017 10 03 14 41 43 0 1 0 1 0 1 1 1 0 1 0 0
1   40   43      1221 2017 10 01 23 51 34 0 0 0 1 0 1 0 1 0 0 0 1
1   40   43      1631 2017 10 01 23 52 05 0 0 0 1 0 0 1 1 0 1 0 0
1   40   43      4310 2017 10 01 23 55 36 0 1 0 1 0 0 0 1 0 0 0 1
1   40   43      5055 2017 10 01 23 56 30 0 1 0 1 1 0 0 1 0 1 1 1
1   40   43      5187 2017 10 01 23 56 42 0 0 0 1 0 0 0 1 0 1 0 0
1   40  233      2761 2017 10 03 17 10 03 0 0 1 1 1 0 0 0 0 0 0 1
1   40  233      6503 2017 10 03 17 14 49 0 0 0 1 0 0 0 1 0 1 1 0
1   40  233      8101 2017 10 03 17 16 58 0 1 1 1 1 0 0 1 0 1 1 0
0   40   10      4004 2017 10 01 16 46 17 0 1 0 0 1 0 1 1 0 1 0 0
1   40   44      1963 2017 10 02 00 05 25 0 0 0 1 1 0 0 1 0 0 0 1
1   40   44      5781 2017 10 02 00 10 23 0 0 0 1 0 1 0 1 0 1 0 0
1   40   44      7775 2017 10 02 00 13 02 0 1 1 0 0 1 0 0 1 1 1 0
1   40   44      8503 2017 10 02 00 13 57 0 1 0 0 0 0 0 1 1 0 0 0
1   40  248      9104 2017 10 03 20 33 14 0 1 0 0 0 0 0 1 1 1 0 1
0   40  110      6448 2017 10 02 14 30 05 0 0 1 0 0 1 1 0 0 1 0 0
